path_id,model,abs_time,abs_state,steps
7160,B,0.52329999999999999,0,5233
7161,A,0.56230000000000002,1,5623
7161,B,2.8807,0,28807
7162,A,1.5112000000000001,1,15112
7162,B,0.58700000000000008,0,5870
7163,A,0.85589999999999999,1,8559
7163,B,0.53200000000000003,0,5320
7164,A,0.52190000000000003,1,5219
7164,B,0.49150000000000005,0,4915
7165,A,0.31740000000000002,1,3174
7165,B,0.44120000000000004,1,4412
7166,A,1.9277000000000002,1,19277
7166,B,0.38100000000000001,0,3810
7167,A,0.8570000000000001,1,8570
7167,B,0.84370000000000001,0,8437
7168,A,0.7752,1,7752
7168,B,0.59520000000000006,0,5952
7169,A,0.66910000000000003,1,6691
7169,B,0.81670000000000009,0,8167
7170,A,0.82669999999999999,1,8267
7170,B,0.373,0,3730
7171,A,0.37690000000000001,1,3769
7171,B,0.31570000000000004,0,3157
7172,A,0.57990000000000008,1,5799
7172,B,0.4163,0,4163
7173,A,0.66839999999999999,1,6684
7173,B,1.3248,0,13248
7174,A,0.51419999999999999,1,5142
7174,B,0.25170000000000003,0,2517
7175,A,1.6958,1,16958
7175,B,0.28129999999999999,1,2813
7176,A,0.54790000000000005,1,5479
7176,B,0.80820000000000003,0,8082
7177,A,0.81310000000000004,1,8131
7177,B,0.2356,0,2356
7178,A,0.51150000000000007,1,5115
7178,B,1.3621000000000001,0,13621
7179,A,1.1628000000000001,1,11628
7179,B,2.2676000000000003,0,22676
7180,A,0.94910000000000005,1,9491
7180,B,2.1071,1,21071
7181,A,0.56850000000000001,1,5685
7181,B,1.3625,0,13625
7182,A,0.87250000000000005,1,8725
7182,B,1.5513000000000001,1,15513
7183,A,1.1505000000000001,1,11505
7183,B,0.499,0,4990
7184,A,1.0591000000000002,1,10591
7184,B,0.82840000000000003,0,8284
7185,A,1.0582,1,10582
7185,B,0.61120000000000008,1,6112
7186,A,0.49560000000000004,1,4956
7186,B,0.47600000000000003,0,4760
7187,A,0.67459999999999998,1,6746
7187,B,3.9358000000000004,1,39358
7188,A,1.3347,1,13347
7188,B,0.34900000000000003,0,3490
7189,A,0.43020000000000003,1,4302
7189,B,3.2478000000000002,1,32478
7190,A,0.85330000000000006,1,8533
7190,B,0.67930000000000001,1,6793
7191,A,0.57710000000000006,1,5771
7191,B,0.5333,0,5333
7192,A,0.61330000000000007,1,6133
7192,B,0.53960000000000008,0,5396
7193,A,0.52960000000000007,1,5296
7193,B,0.56630000000000003,0,5663
7194,A,1.0619000000000001,1,10619
7194,B,0.77950000000000008,0,7795
7195,A,0.80810000000000004,1,8081
7195,B,0.93210000000000004,1,9321
7196,A,0.70310000000000006,1,7031
7196,B,0.9012,0,9012
7197,A,0.57610000000000006,1,5761
7197,B,0.36330000000000001,1,3633
7198,A,0.96800000000000008,1,9680
7198,B,0.10890000000000001,0,1089
7199,A,0.43210000000000004,1,4321
7199,B,2.0714999999999999,0,20715
7200,A,1.0793000000000001,1,10793
7200,B,0.49690000000000001,1,4969
7201,A,0.84050000000000002,1,8405
7201,B,1.0744,0,10744
7202,A,0.51650000000000007,1,5165
7202,B,1.0007000000000001,0,10007
7203,A,1.6415000000000002,1,16415
7203,B,0.6179,0,6179
7204,A,0.87190000000000001,1,8719
7204,B,0.2452,0,2452
7205,A,0.63800000000000001,1,6380
7205,B,2.6254,1,26254
7206,A,1.5028000000000001,1,15028
7206,B,2.9243000000000001,0,29243
7207,A,1.4141000000000001,1,14141
7207,B,0.2974,0,2974
7208,A,0.56820000000000004,1,5682
7208,B,0.25670000000000004,0,2567
7209,A,0.3805,1,3805
7209,B,0.59460000000000002,0,5946
7210,A,0.89419999999999999,1,8942
7210,B,0.56790000000000007,0,5679
7211,A,0.53600000000000003,1,5360
7211,B,0.86880000000000002,1,8688
7212,A,1.3688,1,13688
7212,B,0.36510000000000004,0,3651
7213,A,1.9587000000000001,1,19587
7213,B,1.9686000000000001,0,19686
7214,A,1.6916,0,16916
7214,B,0.40540000000000004,0,4054
7215,A,0.49890000000000001,1,4989
7215,B,0.74070000000000003,1,7407
7216,A,0.90090000000000003,1,9009
7216,B,4.4243000000000006,1,44243
7217,A,1.4251,1,14251
7217,B,2.0113000000000003,0,20113
7218,A,0.83810000000000007,1,8381
7218,B,3.9144000000000001,1,39144
7219,A,0.71479999999999999,1,7148
7219,B,0.12870000000000001,0,1287
7220,A,0.65010000000000001,1,6501
7220,B,0.25109999999999999,0,2511
7221,A,0.80430000000000001,1,8043
7221,B,0.77490000000000003,1,7749
7222,A,1.3820000000000001,1,13820
7222,B,0.63519999999999999,0,6352
7223,A,0.81790000000000007,1,8179
7223,B,0.63600000000000001,1,6360
7224,A,0.39800000000000002,1,3980
7224,B,1.8382000000000001,1,18382
7225,A,1.089,1,10890
7225,B,2.2000000000000002,0,22000
7226,A,0.41820000000000002,1,4182
7226,B,0.18730000000000002,0,1873
7227,A,0.71330000000000005,1,7133
7227,B,1.1914,0,11914
7228,A,1.9193,1,19193
7228,B,0.099500000000000005,0,995
7229,A,0.82100000000000006,1,8210
7229,B,0.77260000000000006,0,7726
7230,A,2.073,1,20730
7230,B,1.3417000000000001,0,13417
7231,A,0.93149999999999999,1,9315
7231,B,2.9777,0,29777
7232,A,1.3611,1,13611
7232,B,3.9220000000000002,0,39220
7233,A,1.1739000000000002,1,11739
7233,B,1.0302,1,10302
7234,A,0.34129999999999999,1,3413
7234,B,0.74299999999999999,0,7430
7235,A,0.94950000000000001,1,9495
7235,B,0.64550000000000007,0,6455
7236,A,0.4304,1,4304
7236,B,0.54300000000000004,0,5430
7237,A,0.92420000000000002,1,9242
7237,B,0.76360000000000006,1,7636
7238,A,1.8231000000000002,1,18231
7238,B,0.66460000000000008,0,6646
7239,A,0.52490000000000003,1,5249
7239,B,0.11600000000000001,0,1160
7240,A,0.68690000000000007,1,6869
7240,B,4.6871,1,46871
7241,A,1.1838,1,11838
7241,B,0.60430000000000006,1,6043
7242,A,0.74709999999999999,1,7471
7242,B,0.26140000000000002,0,2614
7243,A,0.42870000000000003,1,4287
7243,B,1.3285,0,13285
7244,A,0.46910000000000002,1,4691
7244,B,0.44900000000000001,1,4490
7245,A,0.25880000000000003,1,2588
7245,B,2.3691,0,23691
7246,A,0.3044,1,3044
7246,B,2.5432000000000001,1,25432
7247,A,0.96800000000000008,1,9680
7247,B,2.3574999999999999,1,23575
7248,A,0.54920000000000002,1,5492
7248,B,0.1888,0,1888
7249,A,0.46280000000000004,1,4628
7249,B,0.61580000000000001,1,6158
7250,A,0.38080000000000003,1,3808
7250,B,0.82410000000000005,1,8241
7251,A,0.73199999999999998,1,7320
7251,B,1.1167,1,11167
7252,A,0.84290000000000009,1,8429
7252,B,2.8518000000000003,0,28518
7253,A,0.86960000000000004,1,8696
7253,B,0.33400000000000002,0,3340
7254,A,0.6643,1,6643
7254,B,1.1671,0,11671
7255,A,1.0471000000000001,1,10471
7255,B,0.68030000000000002,1,6803
7256,A,1.6329,1,16329
7256,B,1.9297000000000002,0,19297
7257,A,0.80900000000000005,1,8090
7257,B,0.62190000000000001,1,6219
7258,A,0.51319999999999999,1,5132
7258,B,0.34200000000000003,0,3420
7259,A,1.7002000000000002,1,17002
7259,B,0.1918,0,1918
7260,A,1.3304,1,13304
7260,B,0.69969999999999999,1,6997
7261,A,0.29600000000000004,1,2960
7261,B,3.3180000000000001,1,33180
7262,A,0.66460000000000008,1,6646
7262,B,0.75900000000000001,0,7590
7263,A,0.55869999999999997,1,5587
7263,B,0.41410000000000002,0,4141
7264,A,0.41900000000000004,1,4190
7264,B,2.6901000000000002,1,26901
7265,A,0.56690000000000007,1,5669
7265,B,1.8101,0,18101
7266,A,1.4626000000000001,1,14626
7266,B,2.1625000000000001,1,21625
7267,A,0.44350000000000001,1,4435
7267,B,1.1607000000000001,0,11607
7268,A,0.59460000000000002,1,5946
7268,B,1.0163,1,10163
7269,A,0.68590000000000007,1,6859
7269,B,1.1218000000000001,1,11218
7270,A,0.86950000000000005,1,8695
7270,B,0.55959999999999999,0,5596
7271,A,1.1984000000000001,1,11984
7271,B,0.86820000000000008,0,8682
7272,A,0.67830000000000001,1,6783
7272,B,1.7809000000000001,0,17809
7273,A,0.92270000000000008,1,9227
7273,B,3.2279,1,32279
7274,A,0.82000000000000006,1,8200
7274,B,2.3323,1,23323
7275,A,0.87570000000000003,1,8757
7275,B,0.60299999999999998,1,6030
7276,A,1.2327000000000001,1,12327
7276,B,0.52660000000000007,1,5266
7277,A,0.71560000000000001,1,7156
7277,B,1.7036,1,17036
7278,A,0.62890000000000001,0,6289
7278,B,4.6653000000000002,1,46653
7279,A,0.34429999999999999,0,3443
7279,B,0.80480000000000007,0,8048
7280,A,0.67920000000000003,0,6792
7280,B,1.2231000000000001,0,12231
7281,A,0.59040000000000004,1,5904
7281,B,2.9778000000000002,1,29778
7282,A,0.59620000000000006,1,5962
7282,B,3.2253000000000003,0,32253
7283,A,0.9294,1,9294
7283,B,0.17150000000000001,0,1715
7284,A,0.73150000000000004,1,7315
7284,B,2.1078999999999999,0,21079
7285,A,0.74009999999999998,1,7401
7285,B,0.3952,0,3952
7286,A,1.9337000000000002,1,19337
7286,B,1.4155,0,14155
7287,A,0.54449999999999998,1,5445
7287,B,0.40350000000000003,0,4035
7288,A,0.4027,1,4027
7288,B,1.0250000000000001,0,10250
7289,A,0.96540000000000004,1,9654
7289,B,1.1582000000000001,1,11582
7290,A,2.0627,1,20627
7290,B,0.32150000000000001,0,3215
7291,A,0.74980000000000002,1,7498
7291,B,0.47760000000000002,0,4776
7292,A,1.3878000000000001,1,13878
7292,B,0.79830000000000001,0,7983
7293,A,0.86820000000000008,1,8682
7293,B,1.3085,1,13085
7294,A,0.94550000000000001,1,9455
7294,B,0.74660000000000004,0,7466
7295,A,0.72840000000000005,1,7284
7295,B,0.23920000000000002,0,2392
7296,A,0.32640000000000002,1,3264
7296,B,0.40720000000000001,0,4072
7297,A,0.76929999999999998,1,7693
7297,B,0.97230000000000005,1,9723
7298,A,0.65800000000000003,1,6580
7298,B,3.0001000000000002,0,30001
7299,A,1.0974000000000002,1,10974
7299,B,0.98260000000000003,0,9826
7300,A,1.0203,1,10203
7300,B,3.3075000000000001,0,33075
7301,A,0.70279999999999998,1,7028
7301,B,0.39190000000000003,0,3919
7302,A,0.58679999999999999,1,5868
7302,B,0.20810000000000001,0,2081
7303,A,0.45020000000000004,1,4502
7303,B,1.5461,1,15461
7304,A,0.83140000000000003,1,8314
7304,B,0.22220000000000001,0,2222
7305,A,0.71050000000000002,1,7105
7305,B,0.55480000000000007,0,5548
7306,A,0.9467000000000001,1,9467
7306,B,2.9095,0,29095
7307,A,0.62250000000000005,1,6225
7307,B,0.2092,0,2092
7308,A,0.62830000000000008,1,6283
7308,B,1.6757000000000002,1,16757
7309,A,0.91870000000000007,1,9187
7309,B,2.6876000000000002,0,26876
7310,A,0.4461,1,4461
7310,B,1.1182000000000001,0,11182
7311,A,0.78129999999999999,1,7813
7311,B,0.75730000000000008,0,7573
7312,A,0.57220000000000004,1,5722
7312,B,0.54049999999999998,0,5405
7313,A,0.56490000000000007,1,5649
7313,B,1.6565000000000001,0,16565
7314,A,0.29000000000000004,1,2900
7314,B,0.58720000000000006,1,5872
7315,A,0.8054,1,8054
7315,B,0.99470000000000003,1,9947
7316,A,1.5292000000000001,1,15292
7316,B,1.4458,1,14458
7317,A,1.6835,1,16835
7317,B,1.1589,1,11589
7318,A,0.60140000000000005,1,6014
7318,B,3.9679000000000002,1,39679
7319,A,0.57220000000000004,0,5722
7319,B,0.84730000000000005,0,8473
7320,A,0.52539999999999998,1,5254
7320,B,0.35900000000000004,0,3590
7321,A,0.71160000000000001,1,7116
7321,B,1.0006000000000002,0,10006
7322,A,1.0539000000000001,1,10539
7322,B,1.2176,0,12176
7323,A,0.79310000000000003,1,7931
7323,B,0.66990000000000005,0,6699
7324,A,0.85850000000000004,1,8585
7324,B,1.1816,1,11816
7325,A,0.35750000000000004,1,3575
7325,B,0.47310000000000002,0,4731
7326,A,1.1540000000000001,1,11540
7326,B,0.2747,0,2747
7327,A,0.56100000000000005,1,5610
7327,B,0.33430000000000004,0,3343
7328,A,0.58279999999999998,1,5828
7328,B,1.4685000000000001,1,14685
7329,A,1.0279,1,10279
7329,B,0.8165,1,8165
7330,A,1.0712000000000002,1,10712
7330,B,1.2416,0,12416
7331,A,0.76290000000000002,1,7629
7331,B,0.754,0,7540
7332,A,0.5353,1,5353
7332,B,1.2374000000000001,0,12374
7333,A,0.32569999999999999,1,3257
7333,B,0.61840000000000006,0,6184
7334,A,0.97230000000000005,1,9723
7334,B,1.4317,1,14317
7335,A,0.34560000000000002,1,3456
7335,B,0.81370000000000009,0,8137
7336,A,0.54730000000000001,1,5473
7336,B,0.31900000000000001,0,3190
7337,A,0.49030000000000001,1,4903
7337,B,0.82120000000000004,0,8212
7338,A,0.95430000000000004,1,9543
7338,B,1.2144000000000001,0,12144
7339,A,1.0206999999999999,1,10207
7339,B,0.20910000000000001,0,2091
7340,A,2.8059000000000003,1,28059
7340,B,1.0863,0,10863
7341,A,0.7893,1,7893
7341,B,0.21450000000000002,0,2145
7342,A,0.34900000000000003,0,3490
7342,B,1.7689000000000001,0,17689
7343,A,0.58589999999999998,1,5859
7343,B,1.2468000000000001,0,12468
7344,A,0.63700000000000001,1,6370
7344,B,0.86780000000000002,0,8678
7345,A,1.0229000000000001,1,10229
7345,B,0.52910000000000001,0,5291
7346,A,0.78460000000000008,1,7846
7346,B,0.53900000000000003,0,5390
7347,A,0.99320000000000008,1,9932
7347,B,0.44870000000000004,0,4487
7348,A,1.9189000000000001,1,19189
7348,B,1.4681,0,14681
7349,A,0.58650000000000002,1,5865
7349,B,0.27690000000000003,0,2769
7350,A,0.38470000000000004,1,3847
7350,B,0.2661,0,2661
7351,A,1.1291,1,11291
7351,B,4.6728000000000005,1,46728
7352,A,0.39200000000000002,1,3920
7352,B,0.93859999999999999,0,9386
7353,A,1.0283,1,10283
7353,B,0.80870000000000009,1,8087
7354,A,0.78800000000000003,1,7880
7354,B,1.2773000000000001,1,12773
7355,A,0.62090000000000001,1,6209
7355,B,0.34820000000000001,0,3482
7356,A,1.2447000000000001,1,12447
7356,B,2.1236999999999999,0,21237
7357,A,0.42260000000000003,1,4226
7357,B,2.1063000000000001,0,21063
7358,A,0.45240000000000002,1,4524
7358,B,2.1689000000000003,1,21689
7359,A,0.27860000000000001,1,2786
7359,B,0.2117,0,2117
7360,A,0.53739999999999999,1,5374
7360,B,0.40429999999999999,0,4043
7361,A,0.33760000000000001,1,3376
7361,B,0.51290000000000002,0,5129
7362,A,0.84240000000000004,1,8424
7362,B,2.7137000000000002,1,27137
7363,A,0.77629999999999999,1,7763
7363,B,3.4594,1,34594
7364,A,1.0022,1,10022
7364,B,0.51850000000000007,0,5185
7365,A,0.55610000000000004,1,5561
7365,B,2.6769000000000003,1,26769
7366,A,1.2525000000000002,1,12525
7366,B,1.3944000000000001,1,13944
7367,A,0.53349999999999997,1,5335
7367,B,2.0327999999999999,0,20328
7368,A,1.2255,1,12255
7368,B,0.1585,0,1585
7369,A,1.2923,1,12923
7369,B,0.54280000000000006,0,5428
7370,A,0.81120000000000003,1,8112
7370,B,2.5922000000000001,0,25922
7371,A,0.60210000000000008,1,6021
7371,B,0.69490000000000007,0,6949
7372,A,0.62809999999999999,0,6281
7372,B,0.754,0,7540
7373,A,0.85000000000000009,1,8500
7373,B,0.25690000000000002,0,2569
7374,A,0.93780000000000008,1,9378
7374,B,0.55449999999999999,0,5545
7375,A,0.59130000000000005,1,5913
7375,B,0.94920000000000004,1,9492
7376,A,0.77010000000000001,1,7701
7376,B,3.3246000000000002,1,33246
7377,A,1.0891999999999999,1,10892
7377,B,6.4645999999999999,1,64646
7378,A,1.3412000000000002,1,13412
7378,B,0.59689999999999999,0,5969
7379,A,0.60640000000000005,1,6064
7379,B,0.56769999999999998,0,5677
7380,A,0.94030000000000002,1,9403
7380,B,2.0864000000000003,1,20864
7381,A,0.30430000000000001,1,3043
7381,B,2.2967,1,22967
7382,A,1.1492,1,11492
7382,B,1.2398,0,12398
7383,A,0.64119999999999999,0,6412
7383,B,0.97900000000000009,1,9790
7384,A,0.6099,1,6099
7384,B,1.464,1,14640
7385,A,0.4042,1,4042
7385,B,4.9918000000000005,1,49918
7386,A,0.97360000000000002,1,9736
7386,B,0.37290000000000001,0,3729
7387,A,0.93020000000000003,1,9302
7387,B,0.1905,0,1905
7388,A,1.6777000000000002,1,16777
7388,B,0.37380000000000002,0,3738
7389,A,0.98130000000000006,1,9813
7389,B,0.42020000000000002,0,4202
7390,A,0.34470000000000001,1,3447
7390,B,1.385,0,13850
7391,A,0.8832000000000001,1,8832
7391,B,1.3274000000000001,0,13274
7392,A,0.97500000000000009,1,9750
7392,B,0.7107,0,7107
7393,A,0.17150000000000001,0,1715
7393,B,1.8404,1,18404
7394,A,1.0071000000000001,1,10071
7394,B,0.70679999999999998,0,7068
7395,A,1.3723000000000001,1,13723
7395,B,1.0037,1,10037
7396,A,0.81730000000000003,1,8173
7396,B,1.0263,1,10263
7397,A,0.98170000000000002,1,9817
7397,B,1.2886,0,12886
7398,A,0.4007,1,4007
7398,B,1.4885000000000002,0,14885
7399,A,0.66900000000000004,1,6690
7399,B,1.2547000000000001,0,12547
7400,A,0.58230000000000004,1,5823
7400,B,0.54990000000000006,0,5499
7401,A,0.65529999999999999,1,6553
7401,B,2.5525000000000002,0,25525
7402,A,2.9906000000000001,1,29906
7402,B,0.75380000000000003,1,7538
7403,A,0.49530000000000002,1,4953
7403,B,1.2349000000000001,0,12349
7404,A,0.4269,1,4269
7404,B,1.0617000000000001,1,10617
7405,A,0.66349999999999998,1,6635
7405,B,1.1492,1,11492
7406,A,0.49690000000000001,1,4969
7406,B,0.77440000000000009,0,7744
7407,A,0.83200000000000007,1,8320
7407,B,1.1645000000000001,0,11645
7408,A,0.28700000000000003,1,2870
7408,B,0.63970000000000005,1,6397
7409,A,1.0607,1,10607
7409,B,0.39090000000000003,0,3909
7410,A,0.72789999999999999,1,7279
7410,B,1.1934,1,11934
7411,A,0.92310000000000003,1,9231
7411,B,2.3052000000000001,1,23052
7412,A,1.0364,1,10364
7412,B,1.2302,1,12302
7413,A,0.43060000000000004,1,4306
7413,B,0.77680000000000005,0,7768
7414,A,0.57520000000000004,1,5752
7414,B,0.44190000000000002,0,4419
7415,A,0.88370000000000004,1,8837
7415,B,0.60909999999999997,0,6091
7416,A,1.0424,1,10424
7416,B,2.0318000000000001,1,20318
7417,A,1.4200000000000002,1,14200
7417,B,0.57500000000000007,0,5750
7418,A,0.8498,1,8498
7418,B,1.2338,0,12338
7419,A,0.94930000000000003,1,9493
7419,B,0.24700000000000003,0,2470
7420,A,0.67020000000000002,1,6702
7420,B,1.5543,1,15543
7421,A,2.3424,1,23424
7421,B,1.3258000000000001,0,13258
7422,A,0.76250000000000007,1,7625
7422,B,1.2443,1,12443
7423,A,0.4899,1,4899
7423,B,0.84030000000000005,0,8403
7424,A,0.77470000000000006,1,7747
7424,B,2.0510999999999999,0,20511
7425,A,0.60150000000000003,1,6015
7425,B,0.92500000000000004,0,9250
7426,A,1.1899999999999999,1,11900
7426,B,1.5310000000000001,1,15310
7427,A,0.55549999999999999,1,5555
7427,B,0.5212,0,5212
7428,A,0.66439999999999999,1,6644
7428,B,0.3574,0,3574
7429,A,1.0746,1,10746
7429,B,0.65720000000000001,0,6572
7430,A,0.75700000000000001,1,7570
7430,B,1.4493,1,14493
7431,A,1.1485000000000001,1,11485
7431,B,1.1271,0,11271
7432,A,0.79239999999999999,1,7924
7432,B,0.57450000000000001,0,5745
7433,A,0.67100000000000004,1,6710
7433,B,0.80490000000000006,0,8049
7434,A,0.68049999999999999,1,6805
7434,B,0.24050000000000002,0,2405
7435,A,1.1215000000000002,1,11215
7435,B,3.9486000000000003,1,39486
7436,A,1.1453,1,11453
7436,B,1.0904,0,10904
7437,A,1.3460000000000001,1,13460
7437,B,0.67030000000000001,0,6703
7438,A,0.62360000000000004,1,6236
7438,B,0.61150000000000004,0,6115
7439,A,0.98730000000000007,1,9873
7439,B,1.8186,1,18186
7440,A,0.95630000000000004,1,9563
7440,B,1.8643000000000001,1,18643
7441,A,1.8865000000000001,1,18865
7441,B,1.6594,0,16594
7442,A,0.22990000000000002,1,2299
7442,B,3.8851,1,38851
7443,A,0.87950000000000006,1,8795
7443,B,0.25309999999999999,0,2531
7444,A,0.50700000000000001,1,5070
7444,B,0.52500000000000002,0,5250
7445,A,0.54610000000000003,1,5461
7445,B,0.43090000000000001,0,4309
7446,A,0.50270000000000004,1,5027
7446,B,0.40230000000000005,0,4023
7447,A,0.95220000000000005,1,9522
7447,B,0.35950000000000004,0,3595
7448,A,1.4381000000000002,1,14381
7448,B,1.6327,1,16327
7449,A,0.89490000000000003,1,8949
7449,B,2.4091,0,24091
7450,A,0.3261,1,3261
7450,B,1.1398000000000001,1,11398
7451,A,0.93540000000000001,1,9354
7451,B,0.72020000000000006,1,7202
7452,A,0.70200000000000007,1,7020
7452,B,0.35160000000000002,0,3516
7453,A,0.8589,1,8589
7453,B,1.5188000000000001,1,15188
7454,A,0.88480000000000003,1,8848
7454,B,0.27660000000000001,0,2766
7455,A,0.4476,0,4476
7455,B,2.3614000000000002,1,23614
7456,A,1.1162000000000001,1,11162
7456,B,8.2141999999999999,1,82142
7457,A,0.95790000000000008,1,9579
7457,B,0.3664,0,3664
7458,A,0.79349999999999998,1,7935
7458,B,0.40940000000000004,0,4094
7459,A,1.0595000000000001,1,10595
7459,B,0.69290000000000007,1,6929
7460,A,0.70740000000000003,1,7074
7460,B,0.82269999999999999,1,8227
7461,A,1.2697000000000001,1,12697
7461,B,2.3277000000000001,0,23277
7462,A,0.71150000000000002,1,7115
7462,B,1.0865,0,10865
7463,A,0.65270000000000006,1,6527
7463,B,0.29410000000000003,0,2941
7464,A,1.0376000000000001,1,10376
7464,B,0.71150000000000002,0,7115
7465,A,0.81630000000000003,0,8163
7465,B,0.52710000000000001,0,5271
7466,A,1.0137,1,10137
7466,B,0.9476,0,9476
7467,A,1.2772000000000001,1,12772
7467,B,0.60650000000000004,1,6065
7468,A,2.0192000000000001,1,20192
7468,B,0.50229999999999997,1,5023
7469,A,0.46430000000000005,1,4643
7469,B,2.6974,1,26974
7470,A,0.76180000000000003,1,7618
7470,B,0.64540000000000008,0,6454
7471,A,0.71810000000000007,1,7181
7471,B,0.86620000000000008,0,8662
7472,A,0.98570000000000002,1,9857
7472,B,3.8495000000000004,1,38495
7473,A,0.70479999999999998,1,7048
7473,B,0.4138,0,4138
7474,A,0.54349999999999998,1,5435
7474,B,1.0822000000000001,1,10822
7475,A,0.54970000000000008,1,5497
7475,B,0.77729999999999999,0,7773
7476,A,0.501,1,5010
7476,B,0.81190000000000007,0,8119
7477,A,0.52860000000000007,1,5286
7477,B,0.64219999999999999,0,6422
7478,A,0.60170000000000001,1,6017
7478,B,2.8099000000000003,0,28099
7479,A,0.65739999999999998,1,6574
7479,B,1.0584,1,10584
7480,A,0.88350000000000006,1,8835
7480,B,0.96760000000000002,0,9676
7481,A,0.55549999999999999,1,5555
7481,B,0.60909999999999997,0,6091
7482,A,0.69320000000000004,1,6932
7482,B,0.4037,0,4037
7483,A,0.68390000000000006,1,6839
7483,B,1.5583,1,15583
7484,A,0.9497000000000001,1,9497
7484,B,1.2752000000000001,1,12752
7485,A,1.7842,1,17842
7485,B,0.84379999999999999,0,8438
7486,A,0.50819999999999999,1,5082
7486,B,6.6739000000000006,1,66739
7487,A,0.58920000000000006,1,5892
7487,B,0.53239999999999998,0,5324
7488,A,0.57240000000000002,1,5724
7488,B,0.8639,0,8639
7489,A,0.8075,1,8075
7489,B,2.1819000000000002,1,21819
7490,A,1.0865,1,10865
7490,B,1.8523000000000001,0,18523
7491,A,2.5527000000000002,1,25527
7491,B,0.9728,1,9728
7492,A,2.1879,1,21879
7492,B,3.0005000000000002,0,30005
7493,A,0.63719999999999999,1,6372
7493,B,1.2273000000000001,1,12273
7494,A,0.77710000000000001,1,7771
7494,B,0.84800000000000009,0,8480
7495,A,0.3382,1,3382
7495,B,0.76419999999999999,0,7642
7496,A,0.48120000000000002,1,4812
7496,B,1.8825000000000001,1,18825
7497,A,0.58910000000000007,1,5891
7497,B,0.50190000000000001,1,5019
7498,A,0.7651,1,7651
7498,B,0.70520000000000005,1,7052
7499,A,1.0069000000000001,1,10069
7499,B,2.0628000000000002,1,20628
7500,A,2.8103000000000002,1,28103
7500,B,1.8738000000000001,1,18738
7501,A,0.53070000000000006,1,5307
7501,B,0.43080000000000002,1,4308
7502,A,0.85920000000000007,1,8592
7502,B,2.2653000000000003,1,22653
7503,A,0.87860000000000005,1,8786
7503,B,1.5803,0,15803
7504,A,0.9698,1,9698
7504,B,0.36420000000000002,0,3642
7505,A,0.88150000000000006,1,8815
7505,B,0.77360000000000007,0,7736
7506,A,0.26700000000000002,0,2670
7506,B,0.90820000000000001,1,9082
7507,A,1.2738,1,12738
7507,B,0.46090000000000003,1,4609
7508,A,1.0051000000000001,1,10051
7508,B,0.43230000000000002,0,4323
7509,A,0.43210000000000004,1,4321
7509,B,0.90970000000000006,0,9097
7510,A,0.81880000000000008,1,8188
7510,B,0.71930000000000005,1,7193
7511,A,1.4927000000000001,1,14927
7511,B,2.1739999999999999,0,21740
7512,A,1.7110000000000001,1,17110
7512,B,1.3251000000000002,1,13251
7513,A,0.5292,1,5292
7513,B,0.73140000000000005,0,7314
7514,A,0.57030000000000003,1,5703
7514,B,0.41550000000000004,0,4155
7515,A,0.9839,1,9839
7515,B,1.3467,1,13467
7516,A,0.56230000000000002,1,5623
7516,B,0.32340000000000002,0,3234
7517,A,0.39590000000000003,1,3959
7517,B,5.0579999999999998,1,50580
7518,A,1.1044,1,11044
7518,B,1.8700000000000001,1,18700
7519,A,0.51200000000000001,1,5120
7519,B,0.63330000000000009,1,6333
7520,A,1.0275000000000001,1,10275
7520,B,0.84220000000000006,1,8422
7521,A,1.2208000000000001,1,12208
7521,B,1.2893000000000001,1,12893
7522,A,0.30099999999999999,1,3010
7522,B,0.53339999999999999,0,5334
7523,A,0.58889999999999998,1,5889
7523,B,0.95020000000000004,0,9502
7524,A,0.39850000000000002,1,3985
7524,B,0.46960000000000002,0,4696
7525,A,1.2203000000000002,1,12203
7525,B,2.1312000000000002,0,21312
7526,A,0.41960000000000003,1,4196
7526,B,0.43070000000000003,0,4307
7527,A,0.96430000000000005,1,9643
7527,B,1.5283,1,15283
7528,A,0.36120000000000002,1,3612
7528,B,0.99340000000000006,0,9934
7529,A,0.91660000000000008,1,9166
7529,B,0.66790000000000005,0,6679
7530,A,0.43560000000000004,1,4356
7530,B,1.903,0,19030
7531,A,1.7056,1,17056
7531,B,0.43670000000000003,0,4367
7532,A,1.4459,1,14459
7532,B,2.7428000000000003,0,27428
7533,A,0.36660000000000004,1,3666
7533,B,1.758,1,17580
7534,A,0.75640000000000007,1,7564
7534,B,1.2384000000000002,0,12384
7535,A,0.28870000000000001,1,2887
7535,B,0.31490000000000001,0,3149
7536,A,1.0676000000000001,1,10676
7536,B,0.64700000000000002,0,6470
7537,A,0.57130000000000003,1,5713
7537,B,1.2564,0,12564
7538,A,0.60720000000000007,1,6072
7538,B,1.141,1,11410
7539,A,0.38840000000000002,1,3884
7539,B,0.85410000000000008,0,8541
7540,A,0.63540000000000008,1,6354
7540,B,1.6187,0,16187
7541,A,0.78990000000000005,1,7899
7541,B,0.90550000000000008,0,9055
7542,A,1.0194000000000001,1,10194
7542,B,2.7705000000000002,0,27705
7543,A,0.68969999999999998,1,6897
7543,B,2.3205,0,23205
7544,A,1.4120000000000001,1,14120
7544,B,0.50550000000000006,0,5055
7545,A,1.7709000000000001,1,17709
